product_name,gender,color,sleeve_type,material,combo_item,price,no._of_sells,no._of_review,location,product_link,product_id,sku,discount,price_band,discount_band,sales_per_review
black colour combo set t shirt 3/4 pant for mans,Unknown,Black,Unknown,Unknown,Combo,267,1100,55,Dhaka,www.daraz.com.bd/products/34-i325299657.html,325299657,325299657_BD-1706004803,24.0,High,Low,19.642857142857142
New Comfortable and Soft T-Shirt for Men - Just Do It - Ideal for All Seasons,Male,Unknown,Unknown,Unknown,Unknown,212,7400,844,Dhaka,www.daraz.com.bd/products/new-comfortable-and-soft-t-shirt-for-men-just-do-it-ideal-for-all-seasons-i182257407.html,182257407,182257407_BD-1128514987,78.0,High,Very High,8.757396449704142
White Combo Set Half Sleeve White T-Shirt & Black Quarter Pant For Men - T Shirt & Pant For Boys,Male,Black,Half Sleeve,Unknown,Combo,370,14,1,Dhaka,www.daraz.com.bd/products/-i394312630.html,394312630,394312630_BD-1962479377,43.0,Premium,Medium,7.0
New jarsy kapor  Exclusive new T-Shirt For Man Half Sleeve T Shirt For Men - T Shirt,Male,Unknown,Half Sleeve,Unknown,Unknown,99,5,0,Dhaka,www.daraz.com.bd/products/-i391044282.html,391044282,391044282_BD-1952497656,50.0,Low,Medium,5.0
Cotton Casual T-Shirt for Men - Effortless Style with Comfortable Fabric,Male,Unknown,Unknown,Cotton,Unknown,117,1800,205,Dhaka,www.daraz.com.bd/products/cotton-casual-t-shirt-for-men-effortless-style-with-comfortable-fabric-i111364071.html,111364071,111364071_BD-1028324036,61.0,Medium,Very High,8.737864077669903
Relex New Desing Stylish Casual T-Shirt for men,Male,Unknown,Unknown,Unknown,Unknown,99,46,2,Dhaka,www.daraz.com.bd/products/relex-i343864598.html,343864598,343864598_BD-1677134336,53.0,Low,High,15.333333333333334
Black High Staylish Full Sleeve  T-Shirt For Men,Male,Black,Full Sleeve,Unknown,Unknown,248,2800,123,Dhaka,www.daraz.com.bd/products/-i324317267.html,324317267,324317267_BD-1720419210,45.0,High,Medium,22.580645161290324
Summer Printed Combo T-Shirt & Pant For Men,Male,Unknown,Unknown,Unknown,Combo,330,11,0,Dhaka,www.daraz.com.bd/products/-i387642574.html,387642574,387642574_BD-1933112330,49.0,Premium,Medium,11.0
T-Shirt For Man| Half Sleeve T Shirt For Men,Male,Unknown,Half Sleeve,Unknown,Unknown,99,1500,86,Dhaka,www.daraz.com.bd/products/-i344002355.html,344002355,344002355_BD-1678243371,52.0,Low,High,17.24137931034483
Half Sleeve Chinese Microfiber Printed T-Shirts for Women - Trendy and Comfortable Casual Wear,Female,Unknown,Half Sleeve,Unknown,Unknown,99,2900,307,Dhaka,www.daraz.com.bd/products/half-sleeve-chinese-microfiber-printed-t-shirts-for-women-trendy-and-comfortable-casual-wear-i321881190.html,321881190,321881190_BD-1499933574,60.0,Low,Very High,9.415584415584416
"Anime Half-Sleeve T-shirt, Jersey Fabric, Itachi logo on Middle, Naruto",Unknown,Unknown,Unknown,Unknown,Unknown,75,174,3,Dhaka,www.daraz.com.bd/products/-i361427236.html,361427236,361427236_BD-1784771373,71.0,Low,Very High,43.5
Ash  Joker  Desing Digital printed Boys T-shirt/ Tshirt For Men/ T-shirt,Unknown,Unknown,Unknown,Unknown,Unknown,95,148,4,Dhaka,www.daraz.com.bd/products/-i344499989.html,344499989,344499989_BD-1682678512,57.0,Low,High,29.6
Cotton T-Shirt For Man - T Shirt For Man - T Shirt For Man - T Shirt For Man,Male,Unknown,Unknown,Cotton,Unknown,113,4000,329,Dhaka,www.daraz.com.bd/products/cotton-t-shirt-for-man-t-shirt-for-man-t-shirt-for-man-t-shirt-for-man-i112966697.html,112966697,112966697_BD-1030044950,81.0,Medium,Very High,12.121212121212121
Summer Printed Combo T-Shirt & Pant For Men,Male,Unknown,Unknown,Unknown,Combo,335,7,1,Dhaka,www.daraz.com.bd/products/-i387640686.html,387640686,387640686_BD-1933093692,48.0,Premium,Medium,3.5
New White simple Soft & Comfortable T-shirt For Men,Male,White,Unknown,Unknown,Unknown,85,1600,96,Dhaka,www.daraz.com.bd/products/-i347779690.html,347779690,347779690_BD-1703118452,66.0,Low,Very High,16.49484536082474
Men's T-Shirts Online: Buy T-Shirts For Men In Bangladesh â€“ Tshirt,Male,Unknown,Unknown,Unknown,Unknown,95,0,0,Dhaka,www.daraz.com.bd/products/mens-t-shirts-online-buy-t-shirts-for-men-in-bangladesh-tshirt-i391622610.html,391622610,391622610_BD-1954395812,52.0,Low,High,0.0
Best Quality Casual T-shirt's for men,Male,Unknown,Unknown,Unknown,Unknown,109,11,2,Dhaka,www.daraz.com.bd/products/-i323907698.html,323907698,323907698_BD-1546489714,56.0,Medium,High,3.6666666666666665
Half Sleeve T-Shirt For Men,Male,Unknown,Half Sleeve,Unknown,Unknown,127,2100,178,Rangpur,www.daraz.com.bd/products/-i228207276.html,228207276,228207276_BD-1172104486,56.0,Medium,High,11.731843575418994
MEN'S COTTON T-SHIRT Dhonsher Ses,Unknown,Unknown,Unknown,Cotton,Unknown,344,5,1,Dhaka,www.daraz.com.bd/products/ses-i394590606.html,394590606,394590606_BD-1963325229,28.0,Premium,Low,2.5
Summer Printed Combo T-Shirt & Pant For Men,Male,Unknown,Unknown,Unknown,Combo,327,7,0,Dhaka,www.daraz.com.bd/products/-i387639545.html,387639545,387639545_BD-1933084286,50.0,Premium,Medium,7.0
Summer Printed Combo T-Shirt & Pant For Men,Male,Unknown,Unknown,Unknown,Combo,335,0,0,Dhaka,www.daraz.com.bd/products/-i387637981.html,387637981,387637981_BD-1933118847,48.0,Premium,Medium,0.0
T-shirt for men premium quality. 1,Male,Unknown,Unknown,Unknown,Unknown,90,0,0,Dhaka,www.daraz.com.bd/products/1-i391810092.html,391810092,391810092_BD-1954976430,63.0,Low,Very High,0.0
Best Premium Fashionable stylish premium quality Men's t-shirt,Unknown,Unknown,Unknown,Unknown,Unknown,299,0,0,Dhaka,www.daraz.com.bd/products/-i389097474.html,389097474,389097474_BD-1939094988,40.0,Premium,Medium,0.0
Ensemble Yourself - Highly Durable - Premium T-shirt Fabric soft and comfortable - Sustainable Choice - Understated Sophistication,Unknown,Unknown,Unknown,Unknown,Unknown,96,29,4,Dhaka,www.daraz.com.bd/products/-i383345726.html,383345726,383345726_BD-1919932390,52.0,Low,High,5.8
Stylish - Modern Vibe - Superb Quality - Naruto Kakashi Hatake White Anime T-Shirt - T Shirt - Trend and Needful - Well Inspired & Crafted,Unknown,Red,Unknown,Unknown,Unknown,120,1000,87,Dhaka,www.daraz.com.bd/products/stylish-modern-vibe-superb-quality-naruto-kakashi-hatake-white-anime-t-shirt-t-shirt-trend-and-needful-well-inspired-crafted-i197959672.html,197959672,197959672_BD-1147177837,66.0,Medium,Very High,11.363636363636363
à¦ªà§à¦°à§à¦·à¦¦à§‡à¦° à¦à¦•à§à¦¸à¦•à§à¦²à§à¦¸à¦¿à¦­ à¦ªà§à¦°à¦¿à¦®à¦¿à¦¯à¦¼à¦¾à¦® à¦®à¦¾à¦¨à§‡à¦° à¦¸à§à¦Ÿà¦¾à¦‡à¦²à¦¿à¦¶ à¦ªà§‹à¦²à§‹ à¦¶à¦¾à¦°à§à¦Ÿ,Unknown,Unknown,Unknown,Unknown,Unknown,329,265,23,Dhaka,www.daraz.com.bd/products/-i217656531.html,217656531,217656531_BD-1165632621,40.0,Premium,Medium,11.041666666666666
Exclusive High Quality T-shirt & 2 Quarter Pants For Man,Male,Unknown,Unknown,Unknown,Unknown,257,245,25,Dhaka,www.daraz.com.bd/products/2-i337931764.html,337931764,337931764_BD-1649950859,27.0,High,Low,9.423076923076923
Cotton Long Sleeve T-Shirt For Men - Genji .,Male,Unknown,Unknown,Cotton,Unknown,148,664,49,Dhaka,www.daraz.com.bd/products/-i213774173.html,213774173,213774173_BD-1253904758,51.0,Medium,High,13.28
Premium Print stylish new T Shirt - Casual Exclusive half Sleeve T Shirt For Men - T Shirt,Male,Unknown,Half Sleeve,Unknown,Unknown,89,315,17,Dhaka,www.daraz.com.bd/products/-i366630107.html,366630107,366630107_BD-1827467561,54.0,Low,High,17.5
Durga Puja Dugga Dugga Casual Half Sleeve T-Shirt For Men's,Unknown,Unknown,Half Sleeve,Unknown,Unknown,125,1000,43,Dhaka,www.daraz.com.bd/products/-i266190896.html,266190896,266190896_BD-1557263020,52.0,Medium,High,22.727272727272727
Summer Printed Combo T-Shirt & Pant For Men,Male,Unknown,Unknown,Unknown,Combo,335,0,1,Dhaka,www.daraz.com.bd/products/-i387642822.html,387642822,387642822_BD-1933123959,48.0,Premium,Medium,0.0
Exclusive Jersy half Sleeve T Shirt For Men - T Shirt,Male,Unknown,Half Sleeve,Unknown,Unknown,96,305,10,Dhaka,www.daraz.com.bd/products/-i367042532.html,367042532,367042532_BD-1829607054,52.0,Low,High,27.727272727272727
2024 New Excellent T-shirts Of Good Quality Men's half-sleeved T-shirts,Unknown,Unknown,Unknown,Unknown,Unknown,99,3400,164,Dhaka,www.daraz.com.bd/products/2024-i339057216.html,339057216,339057216_BD-1660567469,50.0,Low,Medium,20.606060606060606
Trendy Stylish Fashion tops ladies short sleeve casual t-shirt for grail,Female,Unknown,Short Sleeve,Unknown,Unknown,183,8,1,Dhaka,www.daraz.com.bd/products/-i390369649.html,390369649,390369649_BD-1949760647,0.0,High,Low,4.0
T-SHIRT FOR MEN Star design ash colour,Male,Unknown,Unknown,Unknown,Unknown,96,239,22,Dhaka,www.daraz.com.bd/products/-i361182960.html,361182960,361182960_BD-1784002804,52.0,Low,High,10.391304347826088
2024 New Stylist Angelic Printed Half Sleeve T Shirt For Men - T Shirt For Man,Male,Unknown,Half Sleeve,Unknown,Unknown,161,31,2,Dhaka,www.daraz.com.bd/products/2024-i393952566.html,393952566,393952566_BD-1962076622,55.0,Medium,High,10.333333333333334
Summer Printed Combo T-Shirt & Pant For Men,Male,Unknown,Unknown,Unknown,Combo,335,25,0,Dhaka,www.daraz.com.bd/products/-i387655030.html,387655030,387655030_BD-1933140084,48.0,Premium,Medium,25.0
2 Short Sleeve T-Shirt For Man or women,Male,Unknown,Short Sleeve,Unknown,Unknown,199,0,0,Dhaka,www.daraz.com.bd/products/2-i391041715.html,391041715,391041715_BD-1952491999,50.0,High,Medium,0.0
Brazil  Desing Fashionable T-shirt for men,Male,Unknown,Unknown,Unknown,Unknown,99,212,11,Dhaka,www.daraz.com.bd/products/-i344188950.html,344188950,344188950_BD-1678820662,51.0,Low,High,17.666666666666668
AMR Brand Mesh Fabric Soft And Comfortable T-shirt for Men,Male,Unknown,Unknown,Unknown,Unknown,223,150,8,Dhaka,www.daraz.com.bd/products/amr-i351434068.html,351434068,351434068_BD-1723614159,55.0,High,High,16.666666666666668
Summer Printed Combo T-Shirt & Pant For Men,Male,Unknown,Unknown,Unknown,Combo,335,5,0,Dhaka,www.daraz.com.bd/products/-i387654010.html,387654010,387654010_BD-1933129317,48.0,Premium,Medium,5.0
SMUG Premium T-shirt Fabric soft and comfortable,Unknown,Unknown,Unknown,Unknown,Unknown,287,37300,4671,Dhaka,www.daraz.com.bd/products/smug-premium-t-shirt-fabric-soft-and-comfortable-i280359067.html,280359067,280359067_BD-1680737378,52.0,Premium,High,7.983732876712328
Excellent Chinese Design Comfortable Full Sleeve Tshirt For Menz - T Shirt,Unknown,Unknown,Full Sleeve,Unknown,Unknown,120,290,12,Dhaka,www.daraz.com.bd/products/excellent-chinese-design-comfortable-full-sleeve-tshirt-for-menz-t-shirt-i277203575.html,277203575,277203575_BD-1257144753,54.0,Medium,High,22.307692307692307
BLACK COLOUR COTTON Full Sleeve Round Neck CASUAL T-SHIRT FOR MEN - Comfortable and Stylish Wear,Male,Black,Full Sleeve,Cotton,Unknown,197,449,42,Dhaka,www.daraz.com.bd/products/-i272439406.html,272439406,272439406_BD-1246282872,53.0,High,High,10.44186046511628
NKE design Best Quality Casual à¦—à§‡à¦žà§à¦œà¦¿ à¦›à§‡à¦²à§‡à¦¦à§‡à¦° Trendy t- shirt | Half Sleeve genji for man,Male,Unknown,Half Sleeve,Unknown,Unknown,94,103,4,Dhaka,www.daraz.com.bd/products/nke-i384015832.html,384015832,384015832_BD-1921590891,53.0,Low,High,20.6
Black T-Shirt And 2 Quarter Pant For Men,Male,Black,Unknown,Unknown,Unknown,271,52,5,Dhaka,www.daraz.com.bd/products/2-i346218243.html,346218243,346218243_BD-1694250649,32.0,High,Low,8.666666666666666
Beautiful and Peaceful Islam Printed Casual T-Shirt For Man - A Round Neck Casual Wear Reflecting Your Cultural Identity,Male,Unknown,Unknown,Unknown,Unknown,96,104,12,Dhaka,www.daraz.com.bd/products/-i367083627.html,367083627,367083627_BD-1830151512,52.0,Low,High,8.0
Trendy Fashion Short Sleeve -T-Shirt For Man Summer Collection,Male,Unknown,Short Sleeve,Unknown,Unknown,199,7700,552,Dhaka,www.daraz.com.bd/products/-i313422443.html,313422443,313422443_BD-1453272732,63.0,High,Very High,13.924050632911392
Anime  Premium Quality - stylish new T Shirt - Casual T Shirt For Men // T Shirt,Male,Unknown,Unknown,Unknown,Unknown,96,51,4,Dhaka,www.daraz.com.bd/products/-i345863291.html,345863291,345863291_BD-1692365520,46.0,Low,Medium,10.2
à¦•à¦¾à¦² à¦¥à§‡à¦•à§‡ à¦­à¦¦à§à¦° à¦¹à¦¬à§‹ Printed Casual T-Shirt//Tshirt For Men,Male,Unknown,Unknown,Unknown,Unknown,109,16,1,Dhaka,www.daraz.com.bd/products/-i345398344.html,345398344,345398344_BD-1689171128,50.0,Medium,Medium,8.0
2022 New Comfortable T-Shirts Of Good Quality Men'S Full-Sleeved T-Shirts - T Shirt For Man - T Shirt For Man - T Shirt,Male,Unknown,Unknown,Unknown,Unknown,125,1600,117,Dhaka,www.daraz.com.bd/products/2022-new-comfortable-t-shirts-of-good-quality-mens-full-sleeved-t-shirts-t-shirt-for-man-t-shirt-for-man-t-shirt-i277518970.html,277518970,277518970_BD-1257999481,52.0,Medium,High,13.559322033898304
Exclusive Summer Combo T-Shirt & Pant - T Shirt For Man - T Shirt For Man - T Shirt For Man - T Shirt,Male,Unknown,Unknown,Unknown,Combo,235,661,37,Dhaka,www.daraz.com.bd/products/-i172344664.html,172344664,172344664_BD-1783183436,44.0,High,Medium,17.394736842105264
Men's Black Silk Sleeveless T-Shirt,Unknown,Black,Unknown,Unknown,Unknown,191,1500,190,Dhaka,www.daraz.com.bd/products/mens-black-silk-sleeveless-t-shirt-i226029527.html,226029527,226029527_BD-1170807375,45.0,High,Medium,7.853403141361256
2024 New Printed Synthetic Fabric Summer Men's Short Sleeve T-Shirt,Unknown,Unknown,Short Sleeve,Unknown,Unknown,210,441,41,Dhaka,www.daraz.com.bd/products/2024-i341065906.html,341065906,341065906_BD-1671257328,78.0,High,Very High,10.5
Comfortable casual T-shirt for men,Male,Unknown,Unknown,Unknown,Unknown,83,267,13,Dhaka,www.daraz.com.bd/products/-i338053508.html,338053508,338053508_BD-1651101148,72.0,Low,Very High,19.071428571428573
Floral Alphabet Letters A To Z Skyblue Color T-Shirt For Men'S - T Shirt - T Shirt,Unknown,Blue,Unknown,Unknown,Unknown,125,362,38,Dhaka,www.daraz.com.bd/products/floral-alphabet-letters-a-to-z-skyblue-color-t-shirt-for-mens-t-shirt-t-shirt-i230022047.html,230022047,230022047_BD-1173498512,52.0,Medium,High,9.282051282051283
Trendy Stylish Fashion tops ladies short sleeve casual t-shirt for grail,Female,Unknown,Short Sleeve,Unknown,Unknown,192,0,0,Dhaka,www.daraz.com.bd/products/-i391329805.html,391329805,391329805_BD-1952778420,4.0,High,Low,0.0
Multi color Long Sleeve Tshirt And trouser set for Men,Male,Multicolor,Unknown,Unknown,Unknown,547,6900,1072,Dhaka,www.daraz.com.bd/products/-i285103917.html,285103917,285103917_BD-1284085877,16.0,Premium,Low,6.430568499534017
Premium quality T-shirt for men,Male,Unknown,Unknown,Unknown,Unknown,185,3200,253,Rajshahi,www.daraz.com.bd/products/-i304629418.html,304629418,304629418_BD-1844369342,72.0,High,Very High,12.598425196850394
Premium Quality  T-shirt for men,Male,Unknown,Unknown,Unknown,Unknown,165,0,0,Dhaka,www.daraz.com.bd/products/-i389965248.html,389965248,389965248_BD-1946120211,27.0,Medium,Low,0.0
Black Red Combo Set Half Sleeve T-Shirt & Quarter Pant For Men - T Shirt & Pant For Boys,Male,Red,Half Sleeve,Unknown,Combo,394,0,0,Dhaka,www.daraz.com.bd/products/-i392387813.html,392387813,392387813_BD-1957047782,34.0,Premium,Low,0.0
Indispensable -Quality And Durablity -Half Sleeve Chinese Microfibre Tshirts for Men- Innovative Qualityful - Easy To care and Longive,Unknown,Unknown,Half Sleeve,Unknown,Unknown,85,203,8,Dhaka,www.daraz.com.bd/products/-i330392969.html,330392969,330392969_BD-1609520653,66.0,Low,Very High,22.555555555555557
"Travel T-shirt Tshirt For Men- ""Travel More"" - T Shirt For Man - T Shirt For Man - T Shirt For Man",Male,Unknown,Unknown,Unknown,Unknown,360,219,43,Dhaka,www.daraz.com.bd/products/-i323327960.html,323327960,323327960_BD-1604192733,45.0,Premium,Medium,4.9772727272727275
Kno Roder moto Hasla Tmi Stylish T-Shirt Comfortable And Soft Wear - Tshirt For Men,Male,Unknown,Unknown,Unknown,Unknown,95,0,0,Dhaka,www.daraz.com.bd/products/kno-roder-moto-hasla-tmi-i395699961.html,395699961,395699961_BD-1967354896,52.0,Low,High,0.0
Versatility with the Black Cotton Combo T-Shirt & Pant For Man - A Round Neck Casual Wear Set for Stylish Convenience,Male,Black,Unknown,Cotton,Combo,437,328,27,Dhaka,www.daraz.com.bd/products/versatility-with-the-black-cotton-combo-t-shirt-pant-for-man-a-round-neck-casual-wear-set-for-stylish-convenience-i300353868.html,300353868,300353868_BD-1334480122,27.0,Premium,Low,11.714285714285714
Best Premium Fashionable stylish premium quality Men's t-shirt measurements,Unknown,Unknown,Unknown,Unknown,Unknown,299,5,0,Dhaka,www.daraz.com.bd/products/-i389091787.html,389091787,389091787_BD-1939079855,40.0,Premium,Medium,5.0
Export Quality PUMA T-Shirt Fabric Soft And Comfortable - T Shirt,Unknown,Unknown,Unknown,Unknown,Unknown,300,313,29,Dhaka,www.daraz.com.bd/products/puma-i331237584.html,331237584,331237584_BD-1642554302,0.0,Premium,Low,10.433333333333334
New Stylish Free Fire Angelic Pant And T-shirt  (Set )For Men,Male,Unknown,Unknown,Unknown,Unknown,286,187,11,Dhaka,www.daraz.com.bd/products/-i387246802.html,387246802,387246802_BD-1930933396,77.0,Premium,Very High,15.583333333333334
Premium Quality T-Shirt for Men - Round Neck Ideal for All Season,Male,Unknown,Unknown,Unknown,Unknown,268,1200,142,Rajshahi,www.daraz.com.bd/products/-i321832784.html,321832784,321832784_BD-1680147589,62.0,High,Very High,8.391608391608392
SMUG Premium Sport T-Shirt for Men - Fabric Is Soft and Comfortable,Male,Unknown,Unknown,Unknown,Unknown,293,294,47,Dhaka,www.daraz.com.bd/products/smug-i287595779.html,287595779,287595779_BD-1287086927,55.0,Premium,High,6.125
Stylish Fashion Comfort Short Sleeve T-Shirt For Men,Male,Unknown,Short Sleeve,Unknown,Unknown,130,5400,541,Rangpur,www.daraz.com.bd/products/-i226505035.html,226505035,226505035_BD-1170999610,48.0,Medium,Medium,9.96309963099631
Trendy Stylish Fashion tops ladies short sleeve casual t-shirt for grail.,Female,Unknown,Short Sleeve,Unknown,Unknown,181,6,2,Dhaka,www.daraz.com.bd/products/-i390660337.html,390660337,390660337_BD-1951468133,54.0,High,High,2.0
Tong most premium Black color Drop ShoulderÂ t-shirt!,Unknown,Black,Unknown,Unknown,Unknown,499,5,1,Dhaka,www.daraz.com.bd/products/-i387956308.html,387956308,387956308_BD-1934984683,50.0,Premium,Medium,2.5
White Colour Jersey Fabric Half Sleeve T-shirt For Men's,Unknown,White,Half Sleeve,Unknown,Unknown,84,22,4,Dhaka,www.daraz.com.bd/products/-i344002179.html,344002179,344002179_BD-1678225924,62.0,Low,Very High,4.4
Summer Printed Combo T-Shirt & Pant - Blue- T-Shirt - T Shirt For Man - T Shirt For Man - T Shirt For Man,Male,Blue,Unknown,Unknown,Combo,375,384,34,Dhaka,www.daraz.com.bd/products/-i347640544.html,347640544,347640544_BD-1700640065,37.0,Premium,Low,10.971428571428572
Navy Blue Printed Exclusive Summer Combo T-Shirt & Pant,Unknown,Blue,Unknown,Unknown,Combo,299,4400,358,Dhaka,www.daraz.com.bd/products/-i229748091.html,229748091,229748091_BD-1173293308,40.0,Premium,Medium,12.256267409470752
I'm Ur Secret CrUsh Desing Soft & Comfortable T-shirt For Men,Male,Unknown,Unknown,Unknown,Unknown,96,1100,57,Dhaka,www.daraz.com.bd/products/im-ur-i360750363.html,360750363,360750363_BD-1781602033,52.0,Low,High,18.96551724137931
Tintin most premium Black color Drop ShoulderÂ t-shirt!,Unknown,Black,Unknown,Unknown,Unknown,499,0,0,Dhaka,www.daraz.com.bd/products/tintin-i387960077.html,387960077,387960077_BD-1934994644,50.0,Premium,Medium,0.0
